,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Metro,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
3628,1.0,0.0,0.0,0.0,1.0,24976.0,1405.0,118.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
3629,1.0,0.0,3.0,0.0,1.0,39493.0,2964.0,176.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3630,1.0,0.0,1.0,0.0,0.0,20399.0,6698.0,9999.0,240.0,2.0,0.0,0.0,0.0,0.0,1.0
3631,0.0,0.0,3.0,1.0,1.0,39102.0,1666.0,78.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
3632,0.0,1.0,3.0,1.0,0.0,18749.0,0.0,192.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3633,0.0,1.0,3.0,1.0,1.0,32182.0,0.0,113.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3634,0.0,1.0,3.0,0.0,0.0,18157.0,0.0,172.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3635,1.0,1.0,1.0,0.0,0.0,27889.0,0.0,119.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
3636,1.0,1.0,2.0,0.0,0.0,22256.0,0.0,186.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
3637,0.0,1.0,0.0,1.0,1.0,25078.0,1566.0,211.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3638,1.0,0.0,2.0,0.0,1.0,31187.0,0.0,74.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3639,1.0,0.0,0.0,0.0,1.0,18265.0,2164.0,233.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3642,1.0,1.0,1.0,0.0,0.0,19758.0,0.0,141.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
3643,1.0,0.0,0.0,0.0,1.0,19351.0,0.0,133.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
3644,0.0,1.0,3.0,1.0,1.0,14668.0,0.0,206.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
3645,1.0,1.0,2.0,1.0,1.0,44956.0,1404.0,176.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3646,1.0,1.0,2.0,0.0,1.0,18889.0,5265.0,220.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
3647,0.0,0.0,2.0,1.0,0.0,11337.0,2227.0,167.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
3648,1.0,0.0,2.0,0.0,1.0,12361.0,0.0,172.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3649,1.0,0.0,2.0,1.0,1.0,14810.0,0.0,148.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
3650,1.0,0.0,1.0,0.0,1.0,24759.0,0.0,120.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3651,0.0,0.0,0.0,0.0,0.0,12970.0,612.0,171.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
3652,1.0,0.0,2.0,0.0,1.0,18605.0,0.0,179.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3653,1.0,0.0,2.0,0.0,0.0,23024.0,0.0,110.0,360.0,-1.0,1.0,0.0,0.0,1.0,0.0
3654,1.0,1.0,2.0,1.0,1.0,17860.0,0.0,204.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
3655,1.0,1.0,0.0,1.0,0.0,10762.0,1326.0,133.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3656,0.0,1.0,3.0,1.0,1.0,20168.0,3679.0,280.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3657,0.0,1.0,3.0,1.0,1.0,19587.0,2008.0,89.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
3658,1.0,0.0,1.0,0.0,1.0,14032.0,699.0,120.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3659,0.0,1.0,0.0,0.0,0.0,21577.0,0.0,228.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
3660,1.0,1.0,1.0,1.0,0.0,34538.0,9649.0,167.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
3661,1.0,1.0,3.0,0.0,1.0,22835.0,0.0,182.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3662,1.0,1.0,3.0,1.0,0.0,31734.0,3567.0,143.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
3663,0.0,0.0,0.0,0.0,1.0,34411.0,3538.0,139.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3664,0.0,0.0,3.0,0.0,1.0,14992.0,0.0,85.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
3665,1.0,0.0,1.0,1.0,1.0,35981.0,13103.0,84.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3666,1.0,1.0,1.0,0.0,1.0,31472.0,0.0,125.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
3667,0.0,0.0,2.0,0.0,0.0,17896.0,853.0,226.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
3668,0.0,1.0,1.0,0.0,1.0,29513.0,2281.0,200.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
3669,1.0,1.0,1.0,0.0,1.0,11529.0,0.0,11.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3670,0.0,1.0,0.0,1.0,0.0,16764.0,979.0,185.0,999.0,1.0,1.0,0.0,1.0,0.0,0.0
3671,0.0,0.0,3.0,1.0,0.0,12519.0,0.0,168.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
3672,1.0,1.0,0.0,0.0,0.0,14543.0,0.0,51.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3673,1.0,0.0,1.0,0.0,1.0,34392.0,0.0,210.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3674,1.0,0.0,1.0,1.0,0.0,31992.0,2407.0,164.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0
3675,1.0,0.0,0.0,0.0,1.0,5411.0,3887.0,193.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
3676,0.0,0.0,0.0,1.0,1.0,12293.0,1926.0,112.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
3677,1.0,1.0,3.0,0.0,0.0,23467.0,0.0,233.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
3678,0.0,0.0,2.0,0.0,1.0,8676.0,1032.0,96.0,120.0,1.0,1.0,1.0,0.0,0.0,0.0
3679,0.0,0.0,2.0,0.0,1.0,9862.0,3222.0,159.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
3680,0.0,1.0,0.0,1.0,0.0,13002.0,12829.0,103.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3681,0.0,0.0,3.0,1.0,0.0,16602.0,0.0,256.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3682,0.0,1.0,2.0,1.0,0.0,20612.0,0.0,161.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3683,0.0,0.0,0.0,1.0,1.0,17566.0,0.0,166.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
3684,1.0,0.0,0.0,1.0,1.0,34150.0,0.0,170.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
3685,1.0,1.0,3.0,1.0,1.0,20207.0,0.0,140.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
3686,0.0,0.0,3.0,0.0,0.0,11663.0,0.0,168.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3687,0.0,1.0,3.0,0.0,0.0,23056.0,0.0,158.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
3688,0.0,1.0,3.0,1.0,1.0,28782.0,0.0,179.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
3689,1.0,0.0,2.0,0.0,1.0,22968.0,0.0,70.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
3690,1.0,1.0,0.0,1.0,1.0,16373.0,0.0,131.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3691,1.0,1.0,3.0,0.0,1.0,19212.0,0.0,182.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3692,0.0,0.0,0.0,1.0,0.0,30088.0,10974.0,162.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
3693,1.0,1.0,1.0,1.0,0.0,15049.0,4248.0,86.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
3694,0.0,0.0,3.0,0.0,0.0,41562.0,0.0,112.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
3695,0.0,0.0,2.0,1.0,1.0,25501.0,0.0,87.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3696,0.0,0.0,1.0,0.0,0.0,13148.0,4814.0,262.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3697,0.0,1.0,0.0,1.0,1.0,25112.0,544.0,120.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
3698,0.0,0.0,1.0,0.0,0.0,31590.0,0.0,53.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
3699,0.0,1.0,0.0,0.0,1.0,17126.0,2707.0,151.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
3700,0.0,0.0,0.0,1.0,0.0,56995.0,1060.0,124.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
3701,0.0,1.0,3.0,0.0,1.0,17760.0,4217.0,182.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3702,1.0,0.0,0.0,0.0,1.0,18612.0,1370.0,232.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
3703,0.0,0.0,2.0,0.0,1.0,16190.0,0.0,207.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3704,0.0,1.0,3.0,0.0,0.0,22720.0,3151.0,101.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
3705,0.0,0.0,0.0,0.0,0.0,27226.0,0.0,200.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3706,0.0,1.0,3.0,0.0,1.0,22540.0,5868.0,168.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
3707,0.0,0.0,3.0,1.0,0.0,21697.0,0.0,205.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
3708,1.0,0.0,3.0,0.0,0.0,25982.0,0.0,118.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
3709,1.0,1.0,2.0,0.0,1.0,11496.0,0.0,168.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
3710,1.0,1.0,1.0,1.0,0.0,21420.0,0.0,6.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3711,0.0,0.0,3.0,1.0,0.0,21777.0,0.0,129.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
3712,1.0,0.0,1.0,0.0,0.0,21996.0,2377.0,108.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3713,1.0,0.0,0.0,0.0,1.0,19312.0,3349.0,217.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
3714,0.0,0.0,3.0,1.0,0.0,24275.0,0.0,76.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
3715,0.0,1.0,1.0,1.0,0.0,13951.0,1676.0,135.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3716,1.0,0.0,3.0,1.0,1.0,28779.0,0.0,105.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
3717,0.0,1.0,2.0,0.0,0.0,25551.0,3857.0,160.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
3718,1.0,0.0,2.0,1.0,0.0,30412.0,0.0,214.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3719,1.0,1.0,3.0,0.0,1.0,38937.0,14444.0,166.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3720,0.0,1.0,0.0,0.0,1.0,24165.0,0.0,120.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
3721,1.0,0.0,0.0,0.0,0.0,18209.0,0.0,91.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
3722,0.0,1.0,0.0,1.0,1.0,38656.0,0.0,130.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
3723,1.0,1.0,1.0,0.0,0.0,25060.0,834.0,122.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
3724,1.0,1.0,0.0,1.0,1.0,9683.0,1518.0,168.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3725,1.0,1.0,1.0,1.0,1.0,41968.0,0.0,124.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0
3726,0.0,1.0,1.0,1.0,1.0,9075.0,0.0,17.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
3727,1.0,1.0,1.0,0.0,0.0,14220.0,4064.0,173.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3728,1.0,0.0,2.0,0.0,0.0,40429.0,2340.0,224.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
3729,0.0,0.0,3.0,0.0,0.0,59716.0,0.0,165.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
3730,1.0,0.0,2.0,1.0,0.0,18079.0,0.0,102.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
3731,1.0,1.0,3.0,1.0,1.0,22114.0,1994.0,189.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3732,1.0,0.0,2.0,0.0,1.0,14538.0,0.0,144.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
3733,0.0,0.0,2.0,0.0,0.0,13706.0,2875.0,60.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
3734,0.0,1.0,3.0,0.0,1.0,15525.0,1344.0,78.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
3735,0.0,1.0,3.0,0.0,0.0,26512.0,0.0,-50.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
3736,0.0,0.0,3.0,1.0,1.0,8048.0,0.0,208.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3737,0.0,1.0,0.0,1.0,1.0,10447.0,0.0,161.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
3738,1.0,1.0,2.0,1.0,0.0,10662.0,0.0,177.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
3739,0.0,1.0,1.0,1.0,0.0,26661.0,1645.0,126.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
3740,1.0,1.0,0.0,1.0,0.0,16657.0,0.0,0.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
3741,1.0,0.0,3.0,0.0,0.0,16900.0,0.0,194.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3742,1.0,1.0,3.0,0.0,0.0,12446.0,3483.0,124.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3743,1.0,1.0,1.0,1.0,1.0,15962.0,0.0,9.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3744,0.0,0.0,3.0,0.0,1.0,39422.0,0.0,146.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
3745,0.0,1.0,2.0,0.0,0.0,35696.0,6118.0,118.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3746,0.0,1.0,0.0,1.0,1.0,40605.0,0.0,171.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
3747,0.0,1.0,0.0,0.0,1.0,19687.0,0.0,54.0,180.0,2.0,1.0,0.0,0.0,0.0,1.0
3748,1.0,1.0,3.0,1.0,0.0,21343.0,3894.0,186.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
3749,1.0,1.0,2.0,1.0,1.0,26994.0,0.0,115.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3750,1.0,1.0,0.0,1.0,1.0,7342.0,0.0,89.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
3751,0.0,0.0,2.0,0.0,0.0,24580.0,0.0,135.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3752,1.0,0.0,3.0,0.0,0.0,40225.0,0.0,166.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
3753,0.0,1.0,1.0,1.0,0.0,20411.0,892.0,157.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
3754,1.0,1.0,0.0,1.0,1.0,29924.0,0.0,137.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3755,1.0,1.0,3.0,1.0,1.0,14526.0,10221.0,161.0,999.0,1.0,1.0,0.0,0.0,0.0,1.0
3756,0.0,0.0,0.0,0.0,0.0,7632.0,4580.0,189.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
3757,0.0,0.0,2.0,1.0,0.0,11604.0,2062.0,129.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
3758,1.0,1.0,1.0,0.0,0.0,44312.0,0.0,143.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3759,0.0,1.0,0.0,1.0,1.0,43229.0,6931.0,101.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3760,1.0,1.0,3.0,1.0,0.0,14830.0,0.0,78.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
3761,1.0,1.0,0.0,0.0,0.0,30381.0,1130.0,251.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
3762,1.0,0.0,2.0,1.0,0.0,34868.0,0.0,187.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
3763,1.0,1.0,1.0,1.0,0.0,21037.0,2986.0,128.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3764,1.0,1.0,1.0,1.0,1.0,6483.0,9583.0,159.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3765,0.0,0.0,2.0,1.0,0.0,13917.0,0.0,102.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3766,0.0,1.0,3.0,1.0,0.0,11641.0,4155.0,128.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3767,1.0,1.0,0.0,0.0,0.0,19689.0,0.0,160.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
3768,1.0,1.0,1.0,1.0,1.0,45119.0,5887.0,90.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
3769,1.0,1.0,2.0,1.0,0.0,35488.0,4007.0,209.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
3770,1.0,0.0,0.0,0.0,0.0,16838.0,0.0,180.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3771,1.0,1.0,0.0,1.0,0.0,39360.0,697.0,54.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
3772,0.0,0.0,0.0,1.0,0.0,13096.0,0.0,121.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3773,0.0,0.0,0.0,0.0,1.0,19556.0,1062.0,113.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
3774,1.0,1.0,2.0,1.0,0.0,33936.0,0.0,132.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0
3775,0.0,1.0,3.0,1.0,0.0,29136.0,0.0,123.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
3776,1.0,0.0,1.0,1.0,1.0,45851.0,4042.0,157.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
3777,0.0,0.0,2.0,0.0,0.0,8630.0,990.0,93.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3778,1.0,1.0,1.0,0.0,0.0,39025.0,0.0,77.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3779,1.0,1.0,1.0,1.0,0.0,27044.0,0.0,228.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
3782,0.0,1.0,0.0,1.0,0.0,35747.0,20698.0,90.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3783,1.0,1.0,1.0,0.0,1.0,9338.0,2377.0,106.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
3784,1.0,1.0,0.0,0.0,1.0,13038.0,4739.0,144.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3785,1.0,0.0,3.0,0.0,0.0,12272.0,8836.0,131.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
3786,0.0,0.0,1.0,0.0,0.0,37968.0,5998.0,109.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
3787,0.0,1.0,0.0,0.0,1.0,40447.0,3469.0,163.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
3788,0.0,0.0,3.0,1.0,1.0,26258.0,4096.0,136.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
3789,0.0,1.0,1.0,1.0,1.0,48704.0,0.0,138.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
3790,0.0,0.0,3.0,0.0,0.0,15148.0,3142.0,205.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3791,1.0,1.0,2.0,1.0,0.0,12062.0,0.0,213.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
3792,0.0,1.0,1.0,1.0,1.0,13105.0,0.0,124.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3793,0.0,1.0,2.0,1.0,0.0,16201.0,0.0,154.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
3794,1.0,1.0,3.0,1.0,1.0,35143.0,5445.0,132.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3795,0.0,0.0,2.0,1.0,1.0,19094.0,0.0,137.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
3796,0.0,1.0,0.0,1.0,0.0,26952.0,0.0,161.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
3797,1.0,0.0,0.0,0.0,0.0,20008.0,4864.0,141.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3798,1.0,0.0,1.0,0.0,1.0,11993.0,0.0,225.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
3799,1.0,0.0,3.0,1.0,1.0,11277.0,1921.0,223.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
3800,0.0,1.0,0.0,0.0,0.0,35415.0,4817.0,168.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
3801,1.0,1.0,0.0,0.0,1.0,20511.0,0.0,193.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
3803,0.0,1.0,2.0,1.0,1.0,22841.0,0.0,205.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
3804,0.0,0.0,2.0,1.0,0.0,16519.0,0.0,168.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
3805,0.0,1.0,1.0,1.0,1.0,41921.0,2456.0,145.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3806,0.0,1.0,3.0,1.0,1.0,14342.0,0.0,175.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
3807,0.0,1.0,2.0,1.0,0.0,10632.0,1812.0,117.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
3808,1.0,0.0,3.0,0.0,1.0,42091.0,0.0,123.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
3809,0.0,1.0,0.0,1.0,1.0,18053.0,4807.0,178.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
3810,0.0,1.0,3.0,0.0,0.0,17029.0,2793.0,195.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3811,1.0,0.0,3.0,1.0,1.0,32488.0,0.0,175.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
3812,1.0,0.0,2.0,0.0,0.0,42004.0,0.0,102.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
3813,0.0,0.0,3.0,1.0,1.0,28681.0,0.0,93.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
3814,1.0,0.0,1.0,0.0,0.0,9097.0,771.0,178.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0
3815,1.0,1.0,1.0,0.0,0.0,23096.0,0.0,138.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3816,1.0,1.0,1.0,0.0,0.0,24555.0,3844.0,-25.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
3817,0.0,1.0,3.0,0.0,1.0,26272.0,2206.0,130.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3818,0.0,1.0,1.0,0.0,0.0,33019.0,0.0,82.0,240.0,0.0,1.0,1.0,0.0,0.0,0.0
3819,0.0,1.0,0.0,1.0,0.0,32957.0,32548.0,61.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3820,0.0,0.0,1.0,0.0,1.0,37482.0,0.0,65.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3821,1.0,1.0,2.0,1.0,0.0,12492.0,0.0,8.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0
3822,1.0,0.0,0.0,1.0,1.0,22396.0,0.0,152.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
3823,0.0,0.0,0.0,1.0,1.0,12446.0,4408.0,9999.0,240.0,-1.0,1.0,0.0,0.0,1.0,0.0
3824,1.0,0.0,0.0,0.0,1.0,34444.0,3369.0,141.0,240.0,1.0,0.0,0.0,1.0,0.0,0.0
3825,1.0,0.0,0.0,1.0,0.0,19482.0,0.0,224.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3826,0.0,0.0,2.0,1.0,1.0,9261.0,0.0,26.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3827,0.0,1.0,2.0,0.0,0.0,19964.0,1892.0,274.0,240.0,2.0,0.0,1.0,0.0,0.0,0.0
3828,0.0,0.0,1.0,1.0,1.0,13486.0,1115.0,0.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
3829,0.0,0.0,0.0,0.0,1.0,18726.0,0.0,75.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
3830,1.0,1.0,1.0,1.0,0.0,51317.0,0.0,164.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
3831,0.0,1.0,0.0,0.0,0.0,48659.0,0.0,183.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
3832,1.0,0.0,1.0,1.0,1.0,24465.0,9830.0,38.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
3833,0.0,0.0,3.0,1.0,0.0,16620.0,0.0,110.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
3834,0.0,1.0,0.0,1.0,1.0,25344.0,0.0,125.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
3835,1.0,1.0,1.0,0.0,1.0,18971.0,3455.0,256.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
3836,1.0,0.0,2.0,0.0,0.0,34943.0,2653.0,137.0,999.0,-1.0,0.0,0.0,1.0,0.0,0.0
3837,1.0,0.0,1.0,1.0,0.0,17760.0,1954.0,134.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
3838,0.0,0.0,0.0,1.0,1.0,11971.0,0.0,156.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3839,0.0,1.0,3.0,1.0,0.0,12061.0,0.0,153.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0
3840,1.0,0.0,1.0,1.0,1.0,13152.0,0.0,178.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3841,1.0,0.0,3.0,0.0,0.0,13905.0,2601.0,281.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
3842,1.0,0.0,3.0,0.0,0.0,24342.0,3476.0,76.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
3843,1.0,1.0,1.0,1.0,0.0,17257.0,981.0,115.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
3844,1.0,0.0,2.0,0.0,0.0,21879.0,1258.0,131.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
3845,1.0,1.0,1.0,1.0,1.0,8724.0,579.0,211.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
3847,0.0,1.0,3.0,0.0,1.0,15065.0,1437.0,196.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
3848,0.0,1.0,2.0,0.0,0.0,9611.0,3546.0,203.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
